id,upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,raw_data,created_at,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb
624,1,624,560,DESC. FERIAS PAGAS,9299 - Outros descontos,0,9,0,-,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 9, ""Analise"": ""-"", ""Rubrica"": ""DESC. FERIAS PAGAS"", ""Cod Rubrica"": 560, ""Cód Natureza"": ""9299 - Outros descontos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,1,601,539,DESC. BENEFICIO SOCIAL FAMILIAR,9232 - Contribuição Sindical - Assistencial,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigo 4º da Lei nº 9.250/95,0 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. BENEFICIO SOCIAL FAMILIAR"", ""Cod Rubrica"": 539, ""Cód Natureza"": ""9232 - Contribuição Sindical - Assistencial"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigo 4º da Lei nº 9.250/95""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,1,602,540,DESC. SALDO NEGATIVO,2930 - Insuficiência de saldo,0,9,0,-,0 - Sem previsão legal.,9 - Sem previsão legal.,0 - Sem previsão legal.,"{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 9, ""Analise"": ""-"", ""Rubrica"": ""DESC. SALDO NEGATIVO"", ""Cod Rubrica"": 540, ""Cód Natureza"": ""2930 - Insuficiência de saldo"", ""Incid./Base Legal FGTS"": ""0 - Sem previsão legal."", ""Incid./Base Legal INSS"": ""0 - Sem previsão legal."", ""Incid./Base Legal IRRF"": ""9 - Sem previsão legal.""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,1,603,541,DESC. ARREDONDAMENTO,2999 - Arredondamentos,0,9,0,-,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 9, ""Analise"": ""-"", ""Rubrica"": ""DESC. ARREDONDAMENTO"", ""Cod Rubrica"": 541, ""Cód Natureza"": ""2999 - Arredondamentos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,1,604,542,DESC. ADIANT. NORMAL(DENTRO DO MES),9200 - Desconto de Adiantamentos,0,11,0,-,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 11, ""Analise"": ""-"", ""Rubrica"": ""DESC. ADIANT. NORMAL(DENTRO DO MES)"", ""Cod Rubrica"": 542, ""Cód Natureza"": ""9200 - Desconto de Adiantamentos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,1,605,11 - Artigos 3º e 7º da Lei nº 7.713/88,,,,,,,,,,"{""Incid./Base Legal IRRF"": ""11 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,1,606,543,DESC. VALE-TRANSP - CCT,9216 - Desconto de vale transporte,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. VALE-TRANSP - CCT"", ""Cod Rubrica"": 543, ""Cód Natureza"": ""9216 - Desconto de vale transporte"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,1,607,544,DESC. DIVERSOS,9299 - Outros descontos,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. DIVERSOS"", ""Cod Rubrica"": 544, ""Cód Natureza"": ""9299 - Outros descontos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,1,608,545,DESC. EMPRESTIMO,9254 - Empréstimos consignados - desconto,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigo 7º da Lei nº 8.134/90,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. EMPRESTIMO"", ""Cod Rubrica"": 545, ""Cód Natureza"": ""9254 - Empréstimos consignados - desconto"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigo 7º da Lei nº 8.134/90""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,1,609,546,DESC. ADIANT. NORMAL (FORAMES),9200 - Desconto de Adiantamentos,0,11,0,-,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 11, ""Analise"": ""-"", ""Rubrica"": ""DESC. ADIANT. NORMAL (FORAMES)"", ""Cod Rubrica"": 546, ""Cód Natureza"": ""9200 - Desconto de Adiantamentos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,1,610,11 - Artigos 3º e 7º da Lei nº 7.713/88,,,,,,,,,,"{""Incid./Base Legal IRRF"": ""11 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,1,611,547,DESC. ESTACIONAMENTO,9299 - Outros descontos,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. ESTACIONAMENTO"", ""Cod Rubrica"": 547, ""Cód Natureza"": ""9299 - Outros descontos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,1,612,548,DESC. VR NAO UTILIZADO,"9243 - Cesta básica ou refeição, vinculada ao PAT - Desconto",0,9,0,-,"0 - Artigo 28, §9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,0 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 9, ""Analise"": ""-"", ""Rubrica"": ""DESC. VR NAO UTILIZADO"", ""Cod Rubrica"": 548, ""Cód Natureza"": ""9243 - Cesta básica ou refeição, vinculada ao PAT - Desconto"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, §9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,1,613,549,DESC. EXTRAVIO MAT EMPRESA,9299 - Outros descontos,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. EXTRAVIO MAT EMPRESA"", ""Cod Rubrica"": 549, ""Cód Natureza"": ""9299 - Outros descontos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,1,614,550,DESC. PAGTO. INDEVIDO,9299 - Outros descontos,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. PAGTO. INDEVIDO"", ""Cod Rubrica"": 550, ""Cód Natureza"": ""9299 - Outros descontos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,1,615,551,DESC. ANTECIPACAO 13º SALARIO,9214 - 13° salário - desconto de adiantamento,0,0,0,Rubrica com inconsistência de IRRF e FGTS,"0 - Artigo 28, § 9º, da Lei n° 8.212/91",9 - Artigos 26 da Lei nº 7.713/88,12 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF e FGTS"", ""Rubrica"": ""DESC. ANTECIPACAO 13º SALARIO"", ""Cod Rubrica"": 551, ""Cód Natureza"": ""9214 - 13° salário - desconto de adiantamento"", ""Incid./Base Legal FGTS"": ""12 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 26 da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,1,616,552,DESC. CONTRIB. ASSISTENCIAL LABORAL,9232 - Contribuição Sindical - Assistencial,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigo 4º da Lei nº 9.250/95,0 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. CONTRIB. ASSISTENCIAL LABORAL"", ""Cod Rubrica"": 552, ""Cód Natureza"": ""9232 - Contribuição Sindical - Assistencial"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigo 4º da Lei nº 9.250/95""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,1,617,553,DESC. 13º SALARIO PAGO,9214 - 13° salário - desconto de adiantamento,0,0,0,Rubrica com inconsistência de IRRF e FGTS,"0 - Artigo 28, § 9º, da Lei n° 8.212/91",9 - Artigos 26 da Lei nº 7.713/88,12 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF e FGTS"", ""Rubrica"": ""DESC. 13º SALARIO PAGO"", ""Cod Rubrica"": 553, ""Cód Natureza"": ""9214 - 13° salário - desconto de adiantamento"", ""Incid./Base Legal FGTS"": ""12 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 26 da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,1,618,554,DESC. 13º SALARIO,9214 - 13° salário - desconto de adiantamento,12,12,12,Rubrica com inconsistência de INSS e IRRF,"0 - Artigo 28, § 9º, da Lei n° 8.212/91",9 - Artigos 26 da Lei nº 7.713/88,12 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 12, ""INSS"": 12, ""IRRF"": 12, ""Analise"": ""Rubrica com inconsistência de INSS e IRRF"", ""Rubrica"": ""DESC. 13º SALARIO"", ""Cod Rubrica"": 554, ""Cód Natureza"": ""9214 - 13° salário - desconto de adiantamento"", ""Incid./Base Legal FGTS"": ""12 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 26 da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,1,619,555,DESC. 13º SALARIO ANTECIPADO,9214 - 13° salário - desconto de adiantamento,0,0,12,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º, da Lei n° 8.212/91",9 - Artigos 26 da Lei nº 7.713/88,12 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 12, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. 13º SALARIO ANTECIPADO"", ""Cod Rubrica"": 555, ""Cód Natureza"": ""9214 - 13° salário - desconto de adiantamento"", ""Incid./Base Legal FGTS"": ""12 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 26 da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,1,620,556,DESC. MEDIAS ANTECIPACAO 13º SALARIO,9214 - 13° salário - desconto de adiantamento,0,0,12,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º, da Lei n° 8.212/91",9 - Artigos 26 da Lei nº 7.713/88,12 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 12, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. MEDIAS ANTECIPACAO 13º SALARIO"", ""Cod Rubrica"": 556, ""Cód Natureza"": ""9214 - 13° salário - desconto de adiantamento"", ""Incid./Base Legal FGTS"": ""12 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 26 da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,1,621,557,DESC. ADIC. PERICULOSIDADE S/1ª PARCEL 13ª SALARIO,9214 - 13° salário - desconto de adiantamento,0,0,12,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º, da Lei n° 8.212/91",9 - Artigos 26 da Lei nº 7.713/88,12 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 12, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. ADIC. PERICULOSIDADE S/1ª PARCEL 13ª SALARIO"", ""Cod Rubrica"": 557, ""Cód Natureza"": ""9214 - 13° salário - desconto de adiantamento"", ""Incid./Base Legal FGTS"": ""12 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 26 da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,1,622,558,DESC. ANTEC. ADIC. INSALUBRIDADE S/13º 1ª PARCELA,9214 - 13° salário - desconto de adiantamento,0,0,12,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º, da Lei n° 8.212/91",9 - Artigos 26 da Lei nº 7.713/88,12 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 12, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. ANTEC. ADIC. INSALUBRIDADE S/13º 1ª PARCELA"", ""Cod Rubrica"": 558, ""Cód Natureza"": ""9214 - 13° salário - desconto de adiantamento"", ""Incid./Base Legal FGTS"": ""12 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 26 da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,1,623,559,DESC. BENEFICIO SOCIAL FAMILIAR,9232 - Contribuição Sindical - Assistencial,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigo 4º da Lei nº 9.250/95,0 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. BENEFICIO SOCIAL FAMILIAR"", ""Cod Rubrica"": 559, ""Cód Natureza"": ""9232 - Contribuição Sindical - Assistencial"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigo 4º da Lei nº 9.250/95""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,1,828,11 - Artigos 3º e 7º da Lei nº 7.713/88,,,,,,,,,,"{""Incid./Base Legal IRRF"": ""11 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,1,625,561,DESC. ANTECIPACAO 13º SALARIO (FERIAS) PARA ABATER,9214 - 13° salário - desconto de adiantamento,0,0,0,Rubrica com inconsistência de IRRF e FGTS,"0 - Artigo 28, § 9º, da Lei n° 8.212/91",9 - Artigos 26 da Lei nº 7.713/88,12 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF e FGTS"", ""Rubrica"": ""DESC. ANTECIPACAO 13º SALARIO (FERIAS) PARA ABATER"", ""Cod Rubrica"": 561, ""Cód Natureza"": ""9214 - 13° salário - desconto de adiantamento"", ""Incid./Base Legal FGTS"": ""12 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 26 da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1,626,562,DESC. EXTRAVIO CELULAR,9299 - Outros descontos,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. EXTRAVIO CELULAR"", ""Cod Rubrica"": 562, ""Cód Natureza"": ""9299 - Outros descontos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,1,627,563,LIQUIDO EM INDEVIDO,9299 - Outros descontos,0,0,0,Rubrica com inconsistência de IRRF,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 0, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""LIQUIDO EM INDEVIDO"", ""Cod Rubrica"": 563, ""Cód Natureza"": ""9299 - Outros descontos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,1,628,564,DESC. 2ª VIA CARTAO ALIMENTACAO,9299 - Outros descontos,0,9,0,-,"0 - Artigo 28, § 9º da Lei n° 8.212/91",9 - Artigos 3º e 7º da Lei nº 7.713/88,"0 - Artigo 15, § 6º da Lei n° 8.036/90","{""FGTS"": 0, ""INSS"": 0, ""IRRF"": 9, ""Analise"": ""-"", ""Rubrica"": ""DESC. 2ª VIA CARTAO ALIMENTACAO"", ""Cod Rubrica"": 564, ""Cód Natureza"": ""9299 - Outros descontos"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15, § 6º da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""0 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""9 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,1,629,565,DESC. H E 60% - MES ANTERIOR,1003 - Horas extraordinárias,11,11,11,-,"11 - Artigo 28, inciso I, da Lei n° 8.212/91",11 - Artigos 3º e 7º da Lei nº 7.713/88,11 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 11, ""INSS"": 11, ""IRRF"": 11, ""Analise"": ""-"", ""Rubrica"": ""DESC. H E 60% - MES ANTERIOR"", ""Cod Rubrica"": 565, ""Cód Natureza"": ""1003 - Horas extraordinárias"", ""Incid./Base Legal FGTS"": ""11 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""11 - Artigo 28, inciso I, da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""11 - Artigos 3º e 7º da Lei nº 7.713/88""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,1,630,566,DESC. I.N.S.S.,9201 - Contribuição Previdenciária,31,11,0,Rubrica com inconsistência de IRRF,"31 - Artigo 28, § 9º da Lei n° 8.212/91","41 - Artigo 4º, inciso IV, da Lei nº 9.250/95",0 - Artigo 15 da Lei n° 8.036/90,"{""FGTS"": 0, ""INSS"": 31, ""IRRF"": 11, ""Analise"": ""Rubrica com inconsistência de IRRF"", ""Rubrica"": ""DESC. I.N.S.S."", ""Cod Rubrica"": 566, ""Cód Natureza"": ""9201 - Contribuição Previdenciária"", ""Incid./Base Legal FGTS"": ""0 - Artigo 15 da Lei n° 8.036/90"", ""Incid./Base Legal INSS"": ""31 - Artigo 28, § 9º da Lei n° 8.212/91"", ""Incid./Base Legal IRRF"": ""41 - Artigo 4º, inciso IV, da Lei nº 9.250/95""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
